Volume;MaximumRainfallIntensity;Runoff;RunoffVolume;MaximumRunoffIntensity;P-0;HR-1;HR-2;HR-3;HR-4;HR-5;T-1;T-2;T-3;T-4;T-5;PB-1;PB-2;PB-3;PB-4;PB-5;VV-1;VV-2;VV-3;VV-4;VV-5
10.9;9.5;0;0;0;9.5;49;48;56;59;62;17.3;18;17.4;16.9;16.3;954;954;954;955;956;2.03;2.63;2.29;2.27;1.71
0.1;0.1;0;0;0;0.1;86;82;76;74;72;9.5;10.4;11.5;12.2;13.1;956;956;956;955;955;0.51;0.51;0.52;0.54;0.51
7.9;3.9;1;1;13.2111115;0.2;68;63;60;64;64;9.1;9.8;9.3;8.6;9;943;943;943;944;944;1.41;1.39;0.76;0.52;0.64
0.3;0.3;0;0;0;0.3;87;86;82;68;68;8.7;8;7.4;8.8;9.1;944;944;943;943;943;2.73;2.75;3.39;2.88;1.93
0.1;0.1;0;0;0;0.1;68;71;79;87;86;12.5;11.8;10.2;8.7;8;943;944;944;944;944;3.43;3.38;3.18;2.73;2.75
0.1;0.1;0;0;0;0.1;72;78;77;69;68;13.4;12.3;12.4;12.9;12.5;942;942;942;943;943;3.13;3.55;3.64;3.39;3.43
0.4;0.4;0;0;0;0.4;61;67;72;78;77;12.8;13.3;13.4;12.3;12.4;943;942;942;942;942;3.23;2.85;3.13;3.55;3.64
1;1;0;0;0;1;72;66;69;72;70;13.8;14.7;14.1;13.4;12.6;941;941;942;943;944;3.22;3.34;3.29;3.55;3.41
7.5;3.2;1;1.5;0.7;0.1;53;56;51;57;56;5.6;5;6.3;5.5;5.8;953;953;953;953;953;0.94;0.71;0.68;0.71;0.64
12.8;7.1;1;5.5;7.1;4.6;52;47;52;48;43;13.7;14.6;14.9;15.3;15.8;953;953;952;952;952;0.72;1.08;1.45;1.63;1.53
7.5;4.9;0;0;0;0.1;58;62;61;62;63;11.2;10.9;11.2;11.3;12;954;954;954;954;954;1.78;1.61;0.98;0.78;0.97
0.5;0.5;0;0;0;0.5;37;41;44;48;58;16.7;15.6;14.4;13.3;10.8;955;955;956;955;955;1.25;1.16;1.18;1.05;1.4
0.1;0.1;0;0;0;0.1;45;52;56;72;78;18.9;16;14.5;9.8;8.4;954;954;954;954;954;1.18;1.11;0.83;0.65;0.61
0.6;0.6;0;0;0;0.6;35;38;41;45;52;24.4;22.7;21;18.9;16;952;953;954;954;954;1.18;1.09;1.14;1.18;1.11
6.6;1.5;0;0;0;1.2;70;69;68;68;67;11.5;11.7;11.9;11.8;12.2;947;947;947;947;947;1.47;1.31;1.26;1.15;1.37
6.5;2.5;0;0;0;2.5;72;76;74;58;57;10.9;10.2;10.3;13.1;12.9;942;941;941;940;940;0.73;0.6;1.34;2.02;1.39
10.6;2.4;1;1.5;0.6;0.7;87;87;92;92;93;9.9;9.6;8.8;8.3;8.3;945;944;944;944;944;1.75;0.73;0.73;0.75;1.3
0.2;0.2;0;0;0;0.2;68;63;65;62;61;11.8;12.2;12.2;12.8;13.4;945;945;944;944;944;1.13;1.78;1.51;1.97;2.09
0.2;0.1;0;0;0;0.1;73;76;75;74;72;10.4;10.3;10.5;10.9;11.2;945;945;945;945;945;0.9;1.06;1.27;1.11;1.18
3.5;3.4;0;0;0;3.4;43;43;47;50;55;17.7;17.5;16.4;15.2;14.1;941;942;943;944;945;2.01;1.96;1.63;1.62;1.47
0.8;0.6;0;0;0;0.1;65;59;53;47;45;13;13.9;15.5;16.5;17.3;941;941;941;941;941;1.07;0.78;1.92;1.92;2.43
0.1;0.1;0;0;0;0.1;75;71;65;67;71;6.2;7.2;8.2;9.4;10.1;940;940;940;941;941;0.54;0.57;0.58;0.74;0.58
0.1;0.1;0;0;0;0.1;27;31;41;77;80;12.3;10.3;8.3;4.9;4.7;940;940;940;940;940;1.19;1.06;1.06;0.58;0.54
0.3;0.3;0;0;0;0.3;83;84;82;80;67;3.7;3.2;3.3;3.3;4.5;942;942;941;940;940;1.95;2.29;2.64;2.32;1.94
3.5;2;0;0;0;1.3;68;66;58;49;43;16.1;16.2;17.8;19.7;21.3;950;949;949;949;949;0.54;0.5;0.53;0.99;1.47
1.5;1;0;0;0;0.5;55;60;54;50;50;15.6;15.1;15.4;15.5;15.4;948;949;949;950;950;1.21;1.1;1.21;1.2;1.4
13;2.3;1;1.5;0.8;0.2;91;90;87;81;60;13.6;13.9;14.4;15;18.2;943;943;943;942;942;1.2;1.42;1.47;1.74;2.13
1;0.9;0;0;0;0.9;90;92;88;89;78;12.3;12.4;13.2;13.1;14.2;941;941;941;941;941;1.11;1.12;0.84;0.82;1.05
15.2;3.1;1;2.1;0.69;0.1;64;73;84;89;89;16.3;14.5;12.5;11.9;11.7;941;941;941;941;941;1.01;1.23;1.51;1.15;0.85
1.1;0.6;0;0;0;0.5;91;92;85;74;73;10.1;10;11.1;12.6;13.5;940;940;940;940;940;0.53;0.55;0.55;0.86;0.97
0.4;0.2;0;0;0;0.1;93;88;89;91;92;8.7;9.5;9.6;10.1;10;939;939;940;940;940;0.57;0.51;0.53;0.53;0.55
2.4;1.2;0;0;0;0.8;56;57;60;68;83;17.1;16.6;15.9;13.4;10;940;940;940;940;940;1.59;1.04;0.91;0.71;0.69
0.3;0.3;0;0;0;0.3;54;52;54;56;53;16.5;17.4;17.4;17.3;17.7;937;937;938;938;938;2.56;3;3.11;2.9;2.5
6.4;2.3;1;0.5;0.11;0.4;50;52;59;62;70;20.6;20.3;18.7;17.9;15.6;946;947;947;948;949;1.15;1.25;1.63;1.21;1.07
2;0.8;0;0;0;0.4;79;76;74;77;69;14.2;14.5;15;15.2;16.7;946;946;946;946;946;0.53;0.53;0.7;0.51;0.66
2.8;2.8;0;0;0;2.8;37;39;44;47;51;23.3;23.1;21.9;20.9;20.1;941;941;942;943;944;1.48;1.73;1.6;1.72;1.7
1.8;0.9;0;0;0;0.4;70;74;71;71;69;14.2;12.5;13.1;13;13.5;940;940;940;940;940;0.69;0.98;0.84;0.66;0.9
7.6;7.6;0;0;0;7.6;46;46;49;57;64;17.1;16.8;16.6;15.1;13.8;941;942;942;942;942;2.5;2.5;2.39;2.51;2.06
0.1;0.1;0;0;0;0.1;63;59;55;51;50;15.4;16.3;16.7;17.7;18;935;935;935;935;935;0.62;0.64;0.64;0.88;1.07
0.3;0.2;0;0;0;0.2;44;39;35;32;32;18.5;19.5;20.6;21.2;21.8;937;937;938;938;938;0.56;0.68;0.83;1.06;1.35
0.5;0.5;0;0;0;0.5;31;31;33;33;38;21.8;21.8;20.5;20;17.8;944;945;945;945;945;1.17;1.48;1.62;1.4;1.56
8.3;1.8;1;0.3;0.14;0.2;32;37;39;43;47;21.7;19.6;18.4;17;15.4;947;948;948;949;949;1.13;1.49;1.17;1.38;1.4
0.1;0.1;0;0;0;0.1;42;38;36;34;33;16;17;18;18.7;19.7;948;948;947;947;946;1.43;1.54;1.63;1.58;1.7
6.2;1;0;0;0;0.2;37;36;33;31;29;18.4;19.2;20.4;21.2;22.2;941;941;942;942;942;0.99;0.96;0.87;0.91;1.2
0.1;0.1;0;0;0;0.1;40;33;36;37;36;21.6;23.2;23.4;24.2;24.3;934;934;935;935;936;2.84;2.92;3.07;2.57;2.41
5.6;3.7;1;1.4;27.032223;0.1;37;42;43;46;51;20;18;17.5;16.6;14.9;937;937;937;937;937;2.23;2.3;2.17;2.29;1.89
0.4;0.2;0;0;0;0.1;39;36;38;38;38;19.5;21;20.5;20;19.8;937;937;937;937;937;2.42;2.37;2.56;2.59;2.62
0.3;0.1;0;0;0;0.1;85;79;48;43;39;12.3;13;17.1;18.4;19.5;941;940;939;938;937;0.83;1.2;1.29;1.86;2.42
5.7;5.6;0;0;0;5.6;18;19;23;25;28;35.7;35.1;33.5;32.7;31.3;948;949;950;950;951;1.37;1.16;1.46;1.33;1.46
0.1;0.1;0;0;0;0.1;28;23;19;18;17;28.7;31.3;33;34.5;36.3;947;946;946;947;947;0.51;0.52;0.74;1;1.1
6.5;4;1;2;1.674907375;2.4;23;25;26;30;32;34.2;33.4;32.6;31.2;30.5;946;947;947;948;948;1.3;1.46;1.47;1.44;1.26
0.1;0.1;0;0;0;0.1;51;42;31;28;23;25.4;26.8;27.8;28.6;30.3;943;943;944;943;943;1.24;1.29;0.75;0.72;0.63
1.1;1.1;0;0;0;1.1;26;25;23;22;23;29.1;30.1;31.5;32.5;33.3;944;943;943;942;942;1.08;1.23;1.57;1.65;1.35
0.1;0.1;0;0;0;0.1;42;41;38;34;30;23.6;24;25;26;27;944;944;944;944;944;0.65;0.62;0.81;0.88;0.88
0.1;0.1;0;0;0;0.1;33;38;39;41;41;23.8;23.2;23.7;24.4;24.9;947;947;947;947;947;0.77;0.71;0.75;0.97;1.43
1.9;1.2;0;0;0;1.2;20;22;24;25;23;36;34.6;32.3;31;28.9;945;946;947;947;947;1.32;1.06;1.22;1.08;1.17
0.7;0.6;0;0;0;0.6;15;16;17;18;20;38.6;38.7;38;36.9;36;943;944;944;945;945;1.75;1.7;1.55;1.66;1.32
1.4;1.4;0;0;0;1.4;24;20;19;20;21;33.9;35.4;35.6;34.2;34.2;942;942;943;943;944;3.25;2.21;2;1.77;1.55
0.2;0.1;0;0;0;0.1;54;52;53;54;51;21.2;21.5;21.3;21.6;22.1;946;946;947;947;947;0.86;0.96;1.08;1.5;1.47
0.3;0.2;0;0;0;0.2;22;25;26;29;34;34.3;34.1;34.2;33;31;946;946;947;947;947;1.26;1.74;1.76;1.77;1.92
1.3;0.7;0;0;0;0.6;34;28;26;21;18;27;28.7;30;31.6;32.6;944;944;944;943;943;0.5;0.55;0.6;0.87;0.75
0.3;0.3;0;0;0;0.3;38;37;38;34;28;23.8;24.2;24.8;27;28.7;944;944;944;944;944;0.62;0.54;0.53;0.5;0.55
0.2;0.2;0;0;0;0.2;42;39;38;37;38;22.4;23;23.8;24.2;24.8;945;945;944;944;944;0.76;0.58;0.62;0.54;0.53
0.6;0.5;0;0;0;0.5;21;18;17;18;18;34.9;36.3;37.6;38.4;38;942;942;942;943;943;0.63;1.32;1.41;1.21;1.6
5;4.9;0;0;0;4.9;18;21;25;28;32;36.3;35;34.1;31.9;30.5;946;947;947;947;947;1.74;1.58;1.17;1.1;0.96
4.6;2.8;0;0;0;2.8;11;11;9;10;15;38.3;37.7;37.2;36.6;35.7;945;946;946;947;947;1.95;2.16;2.18;2.08;1.82
0.1;0.1;0;0;0;0.1;19;16;14;13;11;33.3;34.9;37.1;38;38.3;945;945;945;945;945;1.05;1.53;1.78;1.89;1.95
0.7;0.7;0;0;0;0.7;37;38;40;41;49;27.9;28;27.3;27.4;25.9;944;944;945;945;946;1.67;1.91;1.85;1.84;1.29
0.1;0.1;0;0;0;0.1;23;22;21;21;20;30.8;32.3;33.2;33.5;32.9;939;939;939;940;941;1.12;1.52;1.72;1.72;2.09
1.3;0.9;0;0;0;0.9;46;44;38;38;34;19.6;20.8;21.9;22.5;23.3;951;951;951;951;951;0.6;0.52;0.6;0.58;0.51
0.3;0.3;0;0;0;0.3;42;39;35;29;22;18.6;18.9;20.4;23.6;25.5;947;946;946;946;946;0.62;0.5;0.5;0.54;0.77
0.4;0.3;0;0;0;0.3;66;66;65;64;60;11.8;11.9;12.4;12.6;13.5;947;946;946;947;947;0.58;0.63;0.55;0.65;0.54
0.6;0.6;0;0;0;0.6;60;58;47;39;37;19.6;20.4;23.1;25.1;25.8;952;951;951;951;951;0.51;0.5;0.52;0.69;0.62
0.4;0.4;0;0;0;0.4;60;60;57;58;54;9.2;9.1;9.9;9.9;10.6;950;950;950;950;950;0.95;0.82;0.99;0.89;0.98
1;0.8;0;0;0;0.8;64;63;60;60;57;9.1;9.2;9.2;9.1;9.9;949;950;950;950;950;0.78;0.79;0.95;0.82;0.99
0.4;0.4;0;0;0;0.4;74;69;67;64;63;7.3;8;8.4;9.1;9.2;949;949;949;949;950;0.64;0.72;0.88;0.78;0.79
0.7;0.4;0;0;0;0.4;53;48;46;46;50;20.4;21.7;23.2;22.8;21.1;953;953;954;954;955;0.68;1.07;1.05;0.87;0.97
0.2;0.2;0;0;0;0.2;75;67;54;44;48;15.5;17.2;19.8;21.6;22.4;953;953;953;953;953;0.52;0.5;0.66;0.99;0.92
0.4;0.4;0;0;0;0.4;71;71;69;67;67;17.4;17.7;18.1;18.5;18.7;943;944;944;944;944;2.05;2.13;1.77;2.01;2.85
0.3;0.3;0;0;0;0.3;77;75;72;71;71;16.3;16.6;17.1;17.4;17.7;945;945;944;943;944;1.57;1.26;1.8;2.05;2.13
13.5;12.2;1;9.9;12.2;1.3;81;74;65;57;58;12.3;13.4;15.1;16.9;16.9;952;952;952;952;952;0.52;0.51;0.65;0.75;0.93
5.4;3.2;1;1.1;3.2;2;88;87;86;86;86;8.9;9;9.5;9.4;9.6;953;953;953;953;953;0.56;0.56;0.54;0.54;0.69
2.8;1.4;0;0;0;0.1;83;86;88;90;89;9.6;9.1;8.5;8.2;8.5;953;953;952;952;952;0.66;0.58;0.53;0.57;0.54
2.1;2;0;0;0;0.1;83;81;77;76;68;11.2;11.6;12.2;13;14.2;950;950;950;950;950;0.6;0.58;0.56;0.51;0.52
0.1;0.1;0;0;0;0.1;94;96;97;95;93;13.3;12.6;12.1;12.3;12.6;951;951;951;950;950;0.81;0.72;0.65;0.7;0.73
0.3;0.2;0;0;0;0.2;92;87;79;85;85;12.3;13.6;15.4;13.9;13.2;956;955;955;956;956;0.69;0.76;0.86;0.99;0.87
2;2;0;0;0;2;81;75;73;65;63;4.5;4.4;4.2;4.7;5.1;934;935;936;936;937;2.88;1.81;1.58;1.57;2.21
0.2;0.2;0;0;0;0.2;59;54;49;45;42;1;2.2;3.3;4;5.1;944;944;943;943;943;0.55;0.6;0.77;0.69;1.06
0.1;0.1;0;0;0;0.1;88;87;86;85;83;-1.6;-0.9;0;0.5;1.3;958;958;958;958;958;0.75;0.65;0.77;0.72;0.6
1.3;1.2;0;0;0;1.2;60;47;38;37;42;3.8;7.3;10.1;9.9;8.6;956;956;956;956;957;0.52;0.89;0.97;0.88;0.93
0.1;0.1;0;0;0;0.1;91;90;91;93;95;8.4;8.8;9.1;9.2;9.7;931;931;931;931;931;0.57;0.78;0.93;0.68;0.67
0.4;0.4;0;0;0;0.4;77;74;74;72;70;8.5;9.1;9.5;10.2;11.1;958;958;959;959;958;0.64;0.98;0.69;0.92;0.78
0.1;0.1;0;0;0;0.1;84;81;77;74;74;6.8;7.7;8.5;9.1;9.5;957;958;958;958;959;0.61;0.54;0.64;0.98;0.69
0.3;0.2;0;0;0;0.2;87;87;84;81;77;5.5;5.9;6.8;7.7;8.5;956;957;957;958;958;0.64;0.65;0.61;0.54;0.64
0.3;0.2;0;0;0;0.2;61;62;65;67;74;13.6;13.4;13.1;12.9;11.1;956;957;957;958;958;1.5;1.34;1.17;0.79;0.98
0.1;0.1;0;0;0;0.1;57;59;59;61;62;15.1;14.6;14.4;13.6;13.4;955;955;955;956;957;0.75;0.99;1.32;1.5;1.34
5.8;4.3;1;2;4.3;1.5;44;38;31;28;25;11.2;12.3;14.5;15.4;17.2;949;948;948;947;947;0.51;0.54;0.79;1.31;1.57
2.3;2.3;0;0;0;2.3;74;52;49;50;57;16.3;19.6;20.8;20.2;18.6;934;934;934;935;936;0.91;1.56;1.45;1.28;1.3
0.1;0.1;0;0;0;0.1;41;40;35;32;29;17.4;18.4;20.4;21.7;23.3;948;948;947;947;946;0.51;0.54;0.55;0.77;0.88
17.6;17.5;0;0;0;17.5;25;28;27;25;25;22.8;24.3;25.5;26.3;26.4;950;950;949;949;950;1.4;1.33;1.35;1.66;1.4
0.2;0.2;0;0;0;0.2;58;57;60;65;72;11.3;11.6;11.9;12.4;12.5;949;948;948;948;948;0.61;0.84;0.75;0.72;0.56
36.2;16.7;1;28.6;14.55;2.7;37;40;39;41;42;22.4;20.8;20.8;20.3;19.4;950;950;950;950;950;1.49;1.27;1.64;1.49;1.44
0.4;0.3;0;0;0;0.3;45;42;40;37;38;18.7;19.7;20.4;21.5;21.9;951;950;949;949;949;0.97;1;0.62;0.97;1.07
13.5;12.9;0;0;0;12.9;31;33;37;40;44;29.1;28.9;27.4;26.5;25.5;945;945;945;946;946;1.12;1.12;1.04;1.31;1.31
23.7;10.3;1;6.6;3.27;10.3;38;39;41;44;48;26.9;25.2;22.3;19.7;18.5;950;950;950;949;949;1.07;0.89;0.69;0.69;0.68
0.1;0.1;0;0;0;0.1;41;32;28;23;18;24.7;25.2;25.5;27;29.1;948;948;948;948;948;0.79;0.74;0.53;0.57;0.81
2.2;2.2;0;0;0;2.2;26;26;25;23;24;25.6;26.1;27.3;28.1;27.9;944;943;944;944;944;1.1;0.7;1.09;1.29;1.27
0.1;0.1;0;0;0;0.1;12;13;15;19;23;36.9;36.3;35.2;33.6;32.2;946;947;947;947;948;1.14;1.14;1.23;1.97;1.83
2.1;1.6;0;0;0;1.6;29;32;35;40;44;31.5;30.8;30.3;28.8;27.8;944;945;946;946;947;1.2;1.36;1.43;1.22;1.26
0.1;0.1;0;0;0;0.1;39;43;47;62;64;25.7;23.6;22;17;16.4;947;947;947;947;946;1.31;1.15;0.91;0.56;0.73
1.9;1.6;0;0;0;1.6;37;39;39;43;47;28.1;27.2;25.7;23.6;22;946;947;947;947;947;1.47;1.32;1.31;1.15;0.91
0.1;0.1;0;0;0;0.1;25;30;32;37;39;31.4;30.3;29.8;28.1;27.2;944;945;946;946;947;1.29;1.31;1.31;1.47;1.32
0.1;0.1;0;0;0;0.1;28;25;25;25;30;29.6;30.7;31;31.4;30.3;943;943;944;944;945;0.59;0.98;1.27;1.29;1.31
0.1;0.1;0;0;0;0.1;39;40;37;35;28;24.6;25.1;26.3;27.5;29.6;944;944;943;943;943;0.59;0.51;0.5;0.51;0.59
0.1;0.1;0;0;0;0.1;51;52;54;55;50;20.1;19.9;19.8;19.5;20;945;945;944;944;944;0.64;0.66;0.57;0.5;0.57
8.4;3.5;0;0;0;3.5;37;44;49;49;51;26.8;25.4;22.7;21.3;20.1;946;946;946;946;945;0.93;0.86;0.74;0.72;0.64
4.6;1.3;0;0;0;1.2;73;72;72;72;70;19.7;19.7;19.7;19.5;20;944;944;944;945;945;0.9;1.2;0.82;1.04;1.62
0.1;0.1;0;0;0;0.1;89;91;91;88;81;18.3;18;17.7;17.6;18.6;943;944;945;946;946;1.6;1.4;1.14;0.87;1.04
0.1;0.1;0;0;0;0.1;86;86;89;91;91;18.6;18.7;18.3;18;17.7;943;943;943;944;945;0.95;1.43;1.6;1.4;1.14
0.1;0.1;0;0;0;0.1;92;91;86;86;89;17.3;17.9;18.6;18.7;18.3;943;943;943;943;943;0.96;0.77;0.95;1.43;1.6
0.1;0.1;0;0;0;0.1;95;94;94;92;94;15.6;15.4;15.4;15.7;15.2;944;944;944;944;944;0.51;0.53;0.62;0.82;0.74
0.1;0.1;0;0;0;0.1;94;94;94;95;95;16.4;16.5;16.4;16.2;16;944;943;943;944;944;0.56;0.51;0.52;0.55;0.54
0.1;0.1;0;0;0;0.1;51;52;55;54;58;23.9;24.3;22.9;23.6;23.2;945;945;945;945;946;1.19;1.17;1.31;1.34;1.5
1.2;1.2;0;0;0;1.2;41;33;30;30;28;21.9;24;25.2;24.8;25.9;948;948;948;948;949;0.53;0.6;0.79;0.95;1.21
1.4;1.2;0;0;0;0.1;47;45;41;33;30;19.6;20.4;21.9;24;25.2;949;949;948;948;948;0.58;0.51;0.53;0.6;0.79
0.1;0.1;0;0;0;0.1;34;34;38;40;43;25.5;25.1;24.5;24;22.9;948;949;950;950;951;1.68;1.24;1.56;1.59;1.56
2.2;1.9;0;0;0;1.9;63;62;62;60;57;12.2;12.6;12.9;13.3;14.1;952;952;952;952;952;1.44;1.54;1.77;2.82;2.6
0.6;0.3;0;0;0;0.3;48;45;40;34;33;19.2;20.1;22.1;23.6;24.4;947;947;947;946;947;0.58;0.59;0.59;0.9;0.89
0.1;0.1;0;0;0;0.1;55;54;54;49;48;15;15.9;17;18.4;19.2;948;948;947;947;947;0.57;0.57;0.53;0.63;0.58
1.4;1.2;0;0;0;1.2;65;64;59;57;55;11.2;11.8;13.2;13.9;15;947;947;947;948;948;0.62;0.59;0.54;0.57;0.57
1.1;1.1;0;0;0;1.1;41;41;40;42;44;20.9;21.1;21.3;20.3;19.1;947;946;947;947;948;0.66;0.87;0.85;0.78;1
0.9;0.9;0;0;0;0.9;46;41;41;41;40;19.8;20.9;20.9;21.1;21.3;947;947;947;946;947;0.5;0.51;0.66;0.87;0.85
10.7;6.6;1;1.7;1.61;6.6;52;50;46;41;41;18.4;18.7;19.8;20.9;20.9;947;947;947;947;947;0.5;0.5;0.5;0.51;0.66
12.7;12;0;0;0;0.1;48;50;53;55;59;23.4;22;21.2;20.3;19.8;948;948;948;949;949;1.21;1.04;1;0.96;0.9
8;3.6;1;1.8;12.3111115;0.2;66;64;63;59;55;19.1;19.3;19.1;19.6;20.5;950;949;949;949;948;0.72;0.67;0.57;0.54;0.85
0.1;0.1;0;0;0;0.1;81;85;86;86;84;14.2;12.9;12.8;13.2;13.9;953;952;952;951;951;0.6;0.6;0.56;0.6;0.59
0.2;0.1;0;0;0;0.1;71;68;65;63;61;8.5;9.2;10.3;11;11.4;951;951;951;951;951;0.57;0.62;0.64;0.72;0.74
0.1;0.1;0;0;0;0.1;38;39;44;47;54;19.7;19.8;17.6;15.9;13;951;952;952;952;953;0.99;0.93;0.85;0.85;0.72
23.9;20.4;1;18.4;17.96;1.4;98;97;96;96;96;13.3;13.2;13.4;13.3;13.5;937;938;939;939;940;0.89;1.05;0.82;1.05;0.88
1.5;1.2;0;0;0;1.2;76;79;80;85;90;18.9;18.6;18.7;18.4;17.8;939;938;938;938;938;1.33;1.26;1.7;1.42;1.2
1.6;1.5;0;0;0;1.5;96;96;95;94;91;14.8;14.5;14.5;14.8;14.8;941;941;941;941;942;0.56;0.64;0.72;0.67;0.64
1.9;1.9;0;0;0;1.9;91;88;88;80;88;18;18.9;18.7;19.8;18.2;941;941;942;943;943;2.04;2.09;2.22;2.52;1.61
0.3;0.3;0;0;0;0.3;34;37;40;46;47;17.9;17.3;16.5;14.6;13.4;947;947;947;948;949;0.75;0.85;0.84;0.88;0.93
6.1;2.1;0;0;0;1.7;53;59;69;77;77;15.1;12.4;8.5;6;5.7;948;948;948;948;947;1.14;1.1;0.54;0.53;0.56
12.5;4.8;1;4.7;2.474907375;2.4;46;40;38;41;46;17;18.7;20.5;20.2;18.5;946;946;946;946;947;0.59;0.75;0.83;0.87;1.03
0.5;0.4;0;0;0;0.1;85;84;84;83;83;4.7;5;5.1;5.8;6.4;949;948;948;948;948;0.58;0.55;0.58;0.57;0.57
1.2;0.6;0;0;0;0.4;71;70;70;68;68;11.3;10.9;10.9;11.1;11;952;952;952;952;952;0.67;1.32;1.19;1.07;0.68
4.8;2.5;1;0.3;2.3;2.5;90;87;83;78;73;9.4;10.3;11;12;12.9;942;942;942;942;942;0.52;0.56;0.53;0.53;0.7
4;2.1;0;0;0;2.1;80;66;69;89;96;9.5;12.5;11.9;9.5;8.6;936;937;938;938;938;1.5;1.34;0.72;0.65;0.64
7;5.3;1;3.1;5.3;1.7;91;91;92;90;92;6.1;6.1;6.3;6.6;7.1;937;936;937;937;936;0.97;0.95;1.16;1.01;0.91
0.1;0.1;0;0;0;0.1;94;94;94;94;92;5.2;5.1;4.9;5.1;5.9;938;937;937;937;937;0.63;0.59;0.65;0.85;1.29
0.2;0.2;0;0;0;0.2;77;76;75;71;69;8.6;8.6;8.8;9.4;9.7;946;947;948;948;948;2.37;2.45;1.39;2.47;1.64
0.1;0.1;0;0;0;0.1;60;61;66;69;75;15.4;14.7;13.3;12.2;10.4;947;947;948;948;947;2.04;2.15;2.6;1.92;1.88
16.1;6.4;1;7.5;26.732223;0.1;57;54;55;55;55;10.1;10.3;10.4;10.7;11.1;950;949;949;949;949;1.86;1.92;1.88;1.59;1.49
6.2;4.4;1;2.3;4.4;1.8;88;89;89;90;90;2.6;2.7;2.9;3.3;4;954;954;954;954;954;0.59;0.63;0.72;0.62;0.65
0.1;0.1;0;0;0;0.1;66;81;87;88;89;8.4;4.2;2.6;2.6;2.7;955;955;955;954;954;0.63;0.67;0.63;0.59;0.63
7.5;2.3;1;0.7;0.34;2;72;70;68;65;64;4.3;5.1;6;6.9;8;956;956;956;955;955;0.74;0.77;0.68;0.74;0.67
0.7;0.7;0;0;0;0.7;65;70;74;80;86;15.4;14.7;13.9;13.4;12.7;945;945;946;946;945;2.56;2.69;2.96;2.62;2.05
0.1;0.1;0;0;0;0.1;73;69;64;64;65;12.8;13.8;15.1;15.1;15.4;946;945;945;945;945;2.22;2.35;2.49;2.6;2.56
0.8;0.4;0;0;0;0.1;69;67;65;61;57;12.3;12.6;13;13.4;13.9;950;950;950;950;950;1.35;1.48;1.4;1.83;1.88
0.4;0.4;0;0;0;0.4;55;65;80;83;84;13.8;9.8;5;4.5;4.5;954;954;954;953;952;0.7;0.66;0.68;0.68;0.74
2.2;1.2;0;0;0;1;46;44;47;46;48;17.1;18.2;16.8;17.3;16;952;952;952;953;953;0.88;0.79;1.13;1.02;0.92
2;1.2;0;0;0;1.2;84;84;83;83;83;-0.9;-0.7;-0.4;-0.1;0.2;961;960;960;960;961;0.67;0.67;0.6;0.88;0.74
0.9;0.2;0;0;0;0.1;65;63;62;57;56;2;2.7;3.7;5.5;6.1;958;958;958;958;958;0.63;0.75;0.71;0.61;0.51
0.1;0.1;0;0;0;0.1;74;73;72;70;69;-0.3;-0.1;0.3;0.8;1.1;956;956;957;957;958;0.72;0.63;0.66;0.75;0.64
0.1;0.1;0;0;0;0.1;77;76;74;73;72;-1.4;-0.8;-0.3;-0.1;0.3;957;957;956;956;957;0.76;0.69;0.72;0.63;0.66
13.2;8;1;6.3;8;4.4;72;68;59;49;44;5.1;5.7;7.9;10.9;12.4;959;959;958;958;958;0.55;0.5;0.61;0.8;0.81
0.5;0.4;0;0;0;0.4;30;29;31;34;37;6.2;6.9;5.7;5.5;4.3;908;908;908;909;909;0.05;0.18;0.31;0.29;0.28
13.9;1.9;1;0.9;0.43;0.5;49;46;39;30;29;0.1;0.4;2;6.2;6.9;909;908;908;908;908;0.07;0.01;0;0.05;0.18
5.9;3.4;1;0.6;2.4;3.4;61;64;64;64;62;-5.6;-6.5;-6.5;-6.3;-5.8;959;959;958;958;958;0.26;0.22;0.17;0.32;0.17
17.6;5.7;1;7.7;3.89;0.2;85;85;83;82;80;5;5.1;5.8;6.5;7.1;956;956;956;956;957;0.66;0.73;0.74;0.62;0.69
3;0.8;0;0;0;0.6;47;49;50;55;58;18.9;18.1;17.9;16.1;14.6;953;953;954;955;956;0.91;1.09;1.02;0.95;1.08
1.5;0.8;0;0;0;0.8;76;71;69;67;62;9.6;11.1;12.4;12.9;14.4;951;952;952;952;952;0.74;0.66;0.56;0.51;0.5
0.1;0.1;0;0;0;0.1;87;86;84;83;82;5.1;5.5;6.3;7.1;7.6;949;950;950;951;951;0.74;0.71;0.62;0.53;0.63
0.1;0.1;0;0;0;0.1;57;61;74;86;85;15.1;13.1;8.4;4.7;4.8;949;949;949;949;949;0.75;0.79;0.61;0.58;0.59
2.7;1.8;0;0;0;0.9;68;65;67;63;59;10.5;11.5;11.3;12.5;13.6;946;946;946;946;945;0.61;0.78;0.64;0.55;0.81
0.1;0.1;0;0;0;0.1;70;71;69;69;68;9.9;10.4;10.6;10.1;10.5;947;946;946;946;946;1.58;1.47;1.02;0.78;0.61
0.4;0.4;0;0;0;0.4;59;60;62;66;70;8.5;8.4;8.6;9;9.9;949;948;947;947;947;2;2.16;2.05;2.38;1.58
6;3.8;1;1.4;3.8;1.1;55;47;47;47;47;11.3;12.8;13.2;13.6;12.9;952;951;951;950;950;0.81;1.46;1.93;1.99;2.24
